season,week,date,time_et,neutral,away,home,score_away,score_home,first_downs_away,first_downs_home,first_downs_from_passing_away,first_downs_from_passing_home,first_downs_from_rushing_away,first_downs_from_rushing_home,first_downs_from_penalty_away,first_downs_from_penalty_home,third_down_comp_away,third_down_att_away,third_down_comp_home,third_down_att_home,fourth_down_comp_away,fourth_down_att_away,fourth_down_comp_home,fourth_down_att_home,plays_away,plays_home,drives_away,drives_home,yards_away,yards_home,pass_comp_away,pass_att_away,pass_yards_away,pass_comp_home,pass_att_home,pass_yards_home,sacks_num_away,sacks_yards_away,sacks_num_home,sacks_yards_home,rush_att_away,rush_yards_away,rush_att_home,rush_yards_home,pen_num_away,pen_yards_away,pen_num_home,pen_yards_home,redzone_comp_away,redzone_att_away,redzone_comp_home,redzone_att_home,fumbles_away,fumbles_home,interceptions_away,interceptions_home,def_st_td_away,def_st_td_home,possession_away,possession_home
2020,6,2020-10-18,1:00 PM,False,Commanders,Giants,19,20,24,16,16,8,6,5,2,3,8,15,7,11,2,2,0,0,69,46,8,8,337,240,31,42,251,12,19,108,3,29,1,4,24,86,26,132,8,50,4,30,1,3,0,3,1,0,1,1,0,2,33:30,26:30
2020,6,2020-10-18,4:05 PM,False,Jets,Dolphins,0,24,13,18,7,12,5,4,1,2,2,17,1,9,2,3,0,0,69,56,14,14,263,302,21,44,148,20,29,192,3,38,2,8,22,115,25,110,7,80,5,25,0,1,3,5,0,0,1,2,0,0,31:55,28:05
2020,6,2020-10-18,4:25 PM,False,Packers,Buccaneers,10,38,13,21,9,9,4,9,0,3,7,17,5,12,0,0,0,0,61,63,12,11,201,324,16,35,107,17,28,166,5,53,0,0,21,94,35,158,6,76,0,0,1,1,4,4,0,0,2,0,0,2,31:37,28:23
2020,6,2020-10-18,8:20 PM,False,Rams,49ers,16,24,17,24,9,16,7,6,1,2,4,12,5,13,0,1,1,1,57,70,10,11,311,390,19,38,198,23,33,268,0,0,0,0,19,113,37,122,6,34,7,63,1,3,2,2,0,0,1,0,0,0,22:05,37:55
2020,6,2020-10-19,5:00 PM,False,Chiefs,Bills,26,17,27,20,10,7,15,8,2,5,9,14,4,9,1,1,0,0,73,50,9,9,466,206,21,26,221,14,27,122,1,4,0,0,46,245,23,84,8,68,4,39,3,5,2,2,1,0,0,1,0,0,37:45,22:15
2020,6,2020-10-19,8:15 PM,False,Cardinals,Cowboys,38,10,22,27,7,15,13,8,2,4,7,13,6,15,1,1,3,3,60,84,11,11,438,344,9,24,177,34,54,247,1,11,3,19,35,261,27,97,7,43,6,36,3,4,1,3,0,2,0,2,0,0,26:23,33:37
2020,7,2020-10-22,8:20 PM,False,Giants,Eagles,21,22,17,27,8,16,6,8,3,3,3,10,4,13,0,0,1,2,55,72,13,13,325,442,20,30,165,25,43,346,3,22,3,13,22,160,26,96,9,62,7,75,2,2,3,8,2,0,1,1,0,0,27:22,32:38
2020,7,2020-10-25,1:00 PM,False,Packers,Texans,35,20,22,20,15,15,5,4,2,1,7,12,6,14,0,0,0,1,61,64,11,12,379,365,23,34,283,29,39,286,0,0,3,23,27,96,22,79,5,40,6,55,4,4,2,4,0,1,0,0,0,0,28:54,31:06
2020,7,2020-10-25,1:00 PM,False,Cowboys,Commanders,3,25,12,21,7,8,4,10,1,3,3,12,9,15,0,1,0,1,54,66,9,10,142,397,11,22,59,15,25,189,6,55,2,5,26,83,39,208,6,49,4,30,0,1,2,4,0,0,1,0,0,0,23:36,36:24
2020,7,2020-10-25,1:00 PM,False,Bills,Jets,18,10,26,17,16,5,9,9,1,3,3,11,2,8,0,0,0,1,72,51,10,9,422,191,30,43,296,12,23,91,2,11,6,29,27,126,22,100,11,106,6,49,0,5,1,3,1,0,0,2,0,0,34:33,25:27
2020,7,2020-10-25,1:00 PM,False,Lions,Falcons,23,22,21,26,15,19,3,5,3,2,3,10,7,14,0,1,1,2,59,70,10,9,386,388,25,36,322,31,42,322,2,18,2,16,21,64,26,66,5,50,8,53,2,3,3,4,0,1,0,0,0,0,29:15,30:45
2020,7,2020-10-25,1:00 PM,False,Steelers,Titans,27,24,23,15,15,8,6,5,2,2,13,18,5,13,0,0,0,1,74,56,11,10,362,292,32,49,268,18,31,210,0,0,2,10,25,94,23,82,8,69,7,73,3,5,2,2,0,0,3,0,0,0,36:37,23:23
2020,7,2020-10-25,1:00 PM,False,Browns,Bengals,37,34,23,31,16,24,5,5,2,2,5,7,6,9,0,0,1,1,51,73,9,9,398,468,23,29,316,36,48,387,0,0,4,35,22,82,21,81,5,40,7,45,4,4,4,7,0,1,1,1,0,0,27:03,32:57
2020,7,2020-10-25,1:00 PM,False,Panthers,Saints,24,27,18,26,11,16,4,9,3,1,6,9,12,14,0,0,0,0,43,67,7,7,283,415,23,28,246,30,37,277,1,8,1,10,14,37,29,138,1,5,6,50,2,2,3,4,0,1,0,0,0,0,25:19,34:41
2020,7,2020-10-25,4:05 PM,False,Buccaneers,Raiders,45,20,29,19,22,12,5,5,2,2,7,12,5,13,1,1,1,2,70,63,10,11,454,347,33,45,369,24,36,271,0,0,3,13,25,85,24,76,4,20,4,35,5,6,1,2,0,0,0,1,0,0,28:56,31:04
2020,7,2020-10-25,4:25 PM,False,49ers,Patriots,33,6,26,17,13,10,13,5,0,2,5,9,1,6,0,0,0,0,63,49,9,9,467,241,20,25,270,15,25,147,1,7,2,15,37,197,22,94,6,65,3,30,4,5,0,0,0,0,2,4,0,0,38:23,21:37
2020,7,2020-10-25,4:25 PM,False,Chiefs,Broncos,43,16,17,24,9,11,7,12,1,1,0,8,5,14,0,0,0,2,51,76,12,13,286,411,17,25,185,24,40,234,4,28,3,20,22,101,33,177,1,15,5,34,3,6,2,2,1,2,0,2,3,0,26:36,33:24
2020,7,2020-10-25,4:25 PM,False,Jaguars,Chargers,29,39,15,29,7,16,6,9,2,4,6,15,6,14,1,4,0,0,59,77,12,14,294,484,14,27,154,28,44,349,5,19,1,2,27,140,32,135,6,55,3,35,2,2,2,5,1,0,0,0,0,0,25:29,34:31
2020,7,2020-10-25,8:20 PM,False,Seahawks,Cardinals,34,37,33,31,21,17,11,11,1,3,5,13,5,12,1,1,1,2,82,81,12,13,572,519,33,50,372,34,48,360,2,16,0,0,30,200,33,159,8,78,6,40,2,3,3,5,0,1,3,1,0,0,39:32,30:13
2020,7,2020-10-26,8:15 PM,False,Bears,Rams,10,24,14,24,9,12,4,9,1,3,4,14,4,13,1,4,0,0,61,68,11,13,279,371,28,40,230,23,33,211,4,31,1,9,17,49,34,160,6,46,4,46,0,2,3,4,0,1,2,0,2,0,27:25,32:35
2020,8,2020-10-29,8:20 PM,False,Falcons,Panthers,25,17,28,18,14,9,10,6,4,3,3,9,2,10,0,0,1,3,68,52,9,8,401,304,21,30,270,16,27,157,2,11,3,22,36,131,22,147,6,63,6,30,2,6,1,1,0,0,1,1,0,0,36:30,23:30
2020,8,2020-11-01,1:00 PM,False,Rams,Dolphins,17,28,31,8,19,5,11,3,1,0,7,17,3,12,0,1,0,0,92,48,16,14,471,145,35,61,340,12,22,90,2,15,1,3,29,131,25,55,5,45,3,30,2,4,2,2,2,2,2,0,0,3,36:30,23:30
2020,8,2020-11-01,1:00 PM,False,Jets,Chiefs,9,35,13,25,8,21,4,3,1,1,2,12,7,13,2,2,1,3,56,67,11,10,221,496,18,30,128,35,47,446,1,5,0,0,25,93,20,50,3,25,7,61,0,0,1,2,1,0,0,0,0,0,28:30,31:30
2020,8,2020-11-01,1:00 PM,False,Vikings,Packers,28,22,20,24,6,17,11,5,3,2,4,8,5,11,1,1,3,5,49,66,7,8,324,400,11,14,151,27,41,291,1,9,1,0,34,173,24,109,7,36,9,85,2,2,3,3,0,1,0,0,0,0,27:48,32:12
2020,8,2020-11-01,1:00 PM,False,Steelers,Ravens,28,24,19,25,11,11,3,13,5,1,3,9,8,15,0,0,1,2,50,79,10,12,221,457,21,32,173,13,28,192,2,9,4,16,16,48,47,265,3,30,9,110,3,3,3,5,1,2,0,2,2,0,24:38,35:22
2020,8,2020-11-01,1:00 PM,False,Raiders,Browns,16,6,24,14,7,5,15,8,2,1,8,14,3,10,2,2,2,2,71,47,7,6,309,223,15,24,100,12,25,122,2,11,0,0,45,209,22,101,5,25,7,59,1,4,0,1,0,1,0,0,0,0,37:43,22:17
2020,8,2020-11-01,1:00 PM,False,Titans,Bengals,20,31,27,27,13,16,12,7,2,4,5,9,10,15,1,1,1,1,60,69,9,8,441,367,18,30,223,26,37,249,1,10,0,0,29,218,32,118,7,68,7,45,3,4,4,5,0,0,1,0,0,0,24:03,35:57
2020,8,2020-11-01,1:00 PM,False,Patriots,Bills,21,24,20,22,8,7,11,14,1,1,5,10,5,11,0,0,0,0,61,57,9,10,349,339,15,25,161,11,18,149,2,13,1,5,34,188,38,190,5,35,5,30,1,3,3,4,1,0,0,1,0,0,30:46,29:14
2020,8,2020-11-01,1:00 PM,False,Colts,Lions,41,21,26,20,15,17,9,2,2,1,7,14,7,14,1,1,0,1,75,60,11,12,366,326,23,34,247,24,42,297,2,15,5,39,39,119,13,29,3,19,4,76,3,3,2,3,0,1,0,1,2,0,37:46,22:14
2020,8,2020-11-01,4:05 PM,False,Chargers,Broncos,30,31,28,17,15,11,10,3,3,3,7,16,5,13,0,1,0,0,84,59,12,13,485,351,29,44,275,26,41,243,2,3,2,5,38,210,16,108,6,67,8,70,2,4,2,3,0,0,2,1,0,0,35:53,24:07
2020,8,2020-11-01,4:25 PM,False,Saints,Bears,26,23,23,18,11,12,10,5,2,1,2,13,5,15,2,3,2,3,72,69,13,12,394,329,31,41,272,28,41,233,1,8,5,39,30,122,23,96,5,45,7,53,1,4,1,2,0,0,0,1,0,0,35:15,33:09
2020,8,2020-11-01,4:25 PM,False,49ers,Seahawks,27,37,24,27,16,16,6,7,2,4,6,13,9,15,2,2,0,0,66,67,11,11,351,350,29,41,299,27,37,249,3,23,2,12,22,52,28,101,6,36,6,30,4,4,4,4,1,0,1,0,0,0,29:02,30:58
2020,8,2020-11-01,8:20 PM,False,Cowboys,Eagles,9,23,21,18,10,8,10,6,1,4,4,16,3,8,2,4,0,3,79,58,12,11,265,222,21,40,132,16,28,103,4,48,4,29,35,133,26,119,7,68,4,28,0,2,2,2,2,2,0,2,0,2,32:50,27:10
2020,8,2020-11-02,8:15 PM,False,Buccaneers,Giants,25,23,23,24,18,17,3,6,2,1,4,12,4,11,1,1,2,2,66,69,11,11,344,357,28,40,263,26,42,256,2,16,3,18,24,81,24,101,3,20,7,73,2,3,3,4,1,0,0,2,0,0,30:10,29:50
2020,9,2020-11-05,8:20 PM,False,Packers,49ers,34,17,21,17,13,8,6,6,2,3,6,12,3,10,1,1,0,1,63,53,11,10,405,337,25,31,294,22,35,282,1,11,1,9,31,111,17,55,5,45,4,33,2,3,1,3,0,1,0,1,0,0,36:30,23:30
2020,9,2020-11-08,1:00 PM,False,Lions,Vikings,20,34,30,22,19,11,9,10,2,1,6,12,4,10,0,0,0,1,74,55,12,11,421,487,31,45,292,13,20,212,2,13,1,8,27,129,34,275,3,37,9,69,2,5,3,4,0,0,3,0,0,0,30:40,27:11
2020,9,2020-11-08,1:00 PM,False,Giants,Commanders,23,20,22,19,9,15,12,3,1,1,6,15,3,8,0,1,0,0,74,50,12,10,350,402,23,34,184,29,39,365,5,28,2,22,35,166,9,37,4,40,6,45,2,2,1,3,0,2,0,3,0,0,36:27,23:33
2020,9,2020-11-08,1:00 PM,False,Panthers,Chiefs,31,33,30,24,18,18,7,3,5,3,7,16,6,11,3,3,0,0,76,58,9,9,435,397,37,50,331,30,45,361,2,7,2,11,24,104,11,36,12,82,8,75,4,4,3,4,0,1,0,0,0,0,38:01,21:59
2020,9,2020-11-08,1:00 PM,False,Texans,Jaguars,27,25,19,22,10,13,7,8,2,1,6,15,6,14,0,0,0,1,62,67,12,12,374,403,19,32,267,26,38,288,2,14,2,16,28,107,27,115,3,18,4,78,1,2,2,3,1,0,0,1,0,0,27:53,32:07
2020,9,2020-11-08,1:00 PM,False,Bears,Titans,17,24,22,11,17,7,2,4,3,0,2,15,6,15,3,4,0,0,75,55,13,12,375,228,36,52,319,10,21,136,3,16,3,22,20,56,31,92,5,35,6,57,2,3,1,1,2,0,0,0,0,2,33:54,26:06
2020,9,2020-11-08,1:00 PM,False,Seahawks,Bills,34,44,22,27,15,19,5,5,2,3,3,12,5,12,2,3,0,0,63,64,11,12,419,420,28,41,362,31,38,386,5,28,7,29,17,57,19,34,4,13,6,70,3,4,4,7,2,0,2,0,0,0,27:59,32:01
2020,9,2020-11-08,1:00 PM,False,Broncos,Falcons,27,34,23,23,17,15,3,5,3,3,7,16,6,13,0,2,0,0,71,69,13,14,405,363,25,48,302,25,35,271,1,11,2,13,22,103,32,92,5,65,5,61,2,2,2,4,0,0,1,1,0,0,26:33,33:27
2020,9,2020-11-08,1:00 PM,False,Ravens,Colts,24,10,19,20,9,11,9,7,1,2,5,13,2,12,1,1,2,4,63,65,10,12,266,339,19,23,156,25,44,227,2,14,0,0,38,110,21,112,5,55,4,30,2,3,1,2,1,1,0,1,2,0,33:26,26:34
2020,9,2020-11-08,4:05 PM,False,Raiders,Chargers,31,26,16,26,6,18,10,6,0,2,5,10,7,15,0,0,2,2,50,75,11,10,320,440,13,23,160,28,42,312,1,5,2,14,26,160,31,128,2,10,5,45,2,3,2,4,1,1,0,0,0,0,25:16,34:44
2020,9,2020-11-08,4:25 PM,False,Steelers,Cowboys,24,19,20,19,15,10,2,9,3,0,5,13,8,17,0,2,0,1,63,71,11,11,355,364,31,45,309,21,38,220,0,0,2,23,18,46,31,144,3,16,7,70,2,3,0,2,0,1,0,1,0,0,26:36,33:24
2020,9,2020-11-08,4:25 PM,False,Dolphins,Cardinals,34,31,24,26,12,17,8,6,4,3,4,8,5,12,0,0,2,3,56,64,9,9,312,442,20,28,221,21,26,264,3,27,1,19,25,91,37,178,7,75,7,71,3,3,2,3,0,1,0,0,2,0,28:57,31:03
2020,9,2020-11-08,8:20 PM,False,Saints,Buccaneers,38,3,27,13,15,10,11,0,1,3,9,14,1,9,1,2,0,3,73,46,11,11,420,194,29,35,282,22,38,186,1,0,3,23,37,138,5,8,3,28,5,39,5,7,0,1,2,0,0,3,0,0,40:04,19:56
2020,9,2020-11-09,8:15 PM,False,Patriots,Jets,30,27,30,18,13,12,14,4,3,2,8,14,6,10,1,2,0,0,76,44,9,8,433,322,27,35,274,18,25,257,0,0,1,5,41,159,18,65,6,81,4,32,3,4,1,2,0,0,0,1,0,0,36:58,23:02
2020,10,2020-11-12,8:20 PM,False,Colts,Titans,34,17,26,25,14,9,11,9,1,7,4,12,3,10,3,5,0,1,69,60,8,9,430,294,29,39,297,15,27,137,1,11,1,10,29,133,32,157,9,73,3,30,3,6,2,4,0,0,0,0,0,0,31:18,28:42
2020,10,2020-11-15,1:00 PM,False,Buccaneers,Panthers,46,23,30,13,18,7,9,5,3,1,10,16,1,9,1,1,1,3,77,47,11,11,544,187,28,39,334,20,28,122,1,7,3,26,37,210,16,65,3,30,5,40,4,8,2,2,1,0,0,1,0,0,36:05,23:55
2020,10,2020-11-15,1:00 PM,False,Jaguars,Packers,20,24,16,16,10,11,5,3,1,2,4,13,5,13,0,1,0,1,61,60,12,13,260,395,18,35,151,24,34,315,3,18,1,10,23,109,25,80,7,86,4,35,1,2,2,3,0,1,1,1,1,0,28:19,31:41
2020,10,2020-11-15,1:00 PM,False,Eagles,Giants,17,27,22,22,11,12,9,7,2,3,0,9,5,14,1,3,1,2,63,67,10,11,346,382,21,37,190,21,28,231,3,18,3,13,23,156,36,151,11,74,7,64,1,1,2,3,0,0,0,0,0,0,28:17,31:43
2020,10,2020-11-15,1:00 PM,False,Texans,Browns,7,10,16,20,7,5,8,13,1,2,7,14,6,12,0,1,0,1,54,62,8,8,243,356,20,30,153,12,20,125,2,10,1,7,22,90,41,231,6,49,6,63,1,2,1,3,0,0,0,0,0,0,26:40,33:20
2020,10,2020-11-15,1:00 PM,False,Commanders,Lions,27,30,34,21,22,12,8,7,4,2,7,15,4,10,2,2,0,0,83,55,10,10,464,372,38,55,375,24,33,267,2,15,1,9,26,89,21,105,6,58,9,55,3,4,1,2,1,0,0,0,0,0,35:43,24:17
2020,10,2020-11-15,4:05 PM,False,Broncos,Raiders,12,37,20,21,14,8,4,11,2,2,7,15,6,13,1,1,0,0,68,66,12,13,313,357,23,47,247,16,25,154,2,10,0,0,19,66,41,203,7,37,8,82,1,3,3,5,1,0,4,0,0,0,23:22,36:38
2020,10,2020-11-15,4:05 PM,False,Chargers,Dolphins,21,29,19,17,10,10,9,6,0,1,4,13,5,14,2,3,0,0,63,57,11,11,273,280,20,32,174,15,25,169,2,13,0,0,29,99,32,111,5,31,3,15,3,3,3,5,0,1,1,0,0,0,29:54,30:06
2020,10,2020-11-15,4:05 PM,False,Bills,Cardinals,30,32,22,26,15,11,5,14,2,1,6,13,5,13,0,0,1,1,68,70,13,12,369,453,33,50,296,22,32,236,0,0,3,9,18,73,35,217,9,69,7,40,1,1,2,4,0,1,2,1,0,0,30:20,29:40
2020,10,2020-11-15,4:25 PM,False,Seahawks,Rams,16,23,20,24,13,15,6,8,1,1,7,14,9,15,0,0,1,1,65,69,10,10,333,389,22,37,220,27,37,283,6,28,3,19,22,113,29,106,4,23,4,49,1,3,3,4,1,1,2,0,0,0,26:24,33:36
2020,10,2020-11-15,4:25 PM,False,49ers,Saints,13,27,21,17,14,8,3,7,4,2,7,16,2,12,0,1,0,0,66,56,11,13,281,237,24,39,232,14,23,123,2,15,3,16,25,49,30,114,6,51,5,61,1,3,3,4,2,2,2,0,0,0,32:54,27:06
2020,10,2020-11-15,4:25 PM,False,Bengals,Steelers,10,36,16,22,9,17,7,2,0,3,0,13,6,16,2,3,0,0,65,66,14,14,324,377,21,40,185,27,46,333,4,28,0,0,21,139,20,44,6,65,6,45,1,2,4,5,2,0,0,0,0,0,29:32,30:28
2020,10,2020-11-15,8:20 PM,False,Ravens,Patriots,17,23,19,25,11,10,7,11,1,4,6,13,5,11,1,3,1,1,64,58,9,10,357,308,24,34,242,14,18,135,2,7,1,7,28,115,39,173,8,64,3,18,2,3,2,3,0,0,1,0,0,0,32:34,27:26
2020,10,2020-11-16,8:15 PM,False,Vikings,Bears,19,13,19,10,14,9,4,1,1,0,8,15,2,11,0,0,0,2,70,50,13,11,385,149,25,36,286,16,31,108,1,6,2,16,33,99,17,41,4,35,1,5,2,3,0,1,1,1,1,1,0,1,35:50,24:10
2020,11,2020-11-19,8:20 PM,False,Cardinals,Seahawks,21,28,24,22,17,12,5,8,2,2,6,11,8,14,0,1,0,0,63,62,9,10,314,347,29,42,257,23,28,182,3,12,3,15,18,57,31,165,10,115,8,79,3,3,2,4,0,0,0,0,0,0,24:53,35:07
2020,11,2020-11-22,1:00 PM,False,Titans,Ravens,30,24,26,21,16,9,8,9,2,3,5,12,9,15,1,1,0,0,68,63,10,10,423,306,23,32,250,17,29,177,2,16,1,9,34,173,33,129,4,44,6,81,2,5,1,4,0,0,1,1,0,0,33:33,31:06
2020,11,2020-11-22,1:00 PM,False,Patriots,Texans,20,27,22,21,16,17,6,2,0,2,7,13,5,11,0,1,0,0,66,56,10,9,435,399,26,40,349,28,37,344,2,16,0,0,24,86,19,55,7,55,5,35,1,2,3,4,0,0,0,0,0,0,32:18,27:42
2020,11,2020-11-22,1:00 PM,False,Steelers,Jaguars,27,3,23,14,12,8,7,4,4,2,7,17,4,13,1,1,0,1,73,56,13,12,373,206,32,46,267,16,37,133,0,0,2,18,27,106,17,73,6,42,8,105,1,1,0,1,0,0,1,4,0,0,36:29,23:31
2020,11,2020-11-22,1:00 PM,False,Falcons,Saints,9,24,14,24,10,9,1,12,3,3,2,14,4,11,2,3,1,1,59,62,11,10,248,376,19,37,196,18,23,210,8,36,3,23,14,52,36,166,7,53,5,35,0,1,3,4,0,1,2,0,0,0,26:19,33:41
2020,11,2020-11-22,1:00 PM,False,Bengals,Commanders,9,20,18,20,12,9,4,10,2,1,3,13,4,13,0,2,0,0,66,61,12,12,272,325,25,44,202,17,25,161,4,31,2,5,18,70,34,164,3,31,6,49,1,3,2,4,1,0,1,1,0,0,29:14,30:46
2020,11,2020-11-22,1:00 PM,False,Lions,Panthers,0,20,10,20,9,12,0,7,1,1,3,14,5,15,1,3,0,0,55,70,11,11,185,374,18,33,145,24,35,258,5,33,1,0,17,40,34,116,4,20,7,45,0,0,2,5,1,0,0,2,0,0,23:12,36:48
2020,11,2020-11-22,1:00 PM,False,Eagles,Browns,17,22,19,17,11,9,6,7,2,1,2,12,4,14,2,2,0,2,65,65,13,13,315,324,21,35,209,12,22,187,5,26,3,17,25,106,40,137,5,33,3,53,2,4,1,3,1,1,2,0,0,1,28:16,31:44
2020,11,2020-11-22,4:05 PM,False,Dolphins,Broncos,13,20,17,19,11,9,3,8,3,2,7,16,4,12,0,0,1,2,61,63,10,11,223,459,23,38,167,18,30,270,6,33,0,0,17,56,33,189,5,50,8,70,1,3,1,4,0,1,1,1,0,0,29:41,30:19
2020,11,2020-11-22,4:05 PM,False,Jets,Chargers,28,34,20,28,9,18,6,5,5,5,5,11,9,15,1,2,0,1,55,78,11,10,292,376,15,30,196,37,49,347,1,9,3,19,24,96,26,29,8,88,9,78,3,3,2,5,0,1,1,0,0,2,23:32,36:28
2020,11,2020-11-22,4:25 PM,False,Packers,Colts,31,34,21,23,13,12,7,10,1,1,4,9,6,16,0,1,2,2,57,74,13,14,367,420,27,38,301,24,36,280,1,10,1,8,18,66,37,140,7,45,8,116,3,4,2,4,3,1,1,1,0,0,27:49,35:01
2020,11,2020-11-22,4:25 PM,False,Cowboys,Vikings,31,28,24,24,13,14,9,9,2,1,5,11,6,10,2,3,0,1,64,61,11,11,376,430,22,32,196,22,30,305,1,7,2,9,31,180,29,125,4,30,8,80,3,4,3,3,0,2,1,0,0,0,28:11,31:49
2020,11,2020-11-22,8:20 PM,False,Chiefs,Raiders,35,31,36,25,22,17,10,5,4,3,5,9,6,9,2,2,0,0,73,57,9,9,460,364,35,46,352,23,31,275,0,0,0,0,27,108,26,89,10,89,8,72,4,5,4,5,0,0,1,1,0,0,32:05,27:55
2020,11,2020-11-23,8:15 PM,False,Rams,Buccaneers,27,24,22,20,19,14,1,4,2,2,8,15,7,14,0,0,0,1,71,67,13,12,413,251,39,51,376,26,48,209,0,0,1,7,20,37,18,42,5,65,2,7,3,3,3,3,0,0,2,2,0,0,33:13,26:47
2020,12,2020-11-26,12:30 PM,False,Texans,Lions,41,25,21,28,15,17,4,8,2,3,3,9,6,13,0,0,1,3,50,76,12,12,384,388,17,25,307,28,43,279,2,11,4,16,23,77,29,109,10,74,4,44,1,3,3,4,1,2,0,1,2,0,26:16,33:44
2020,12,2020-11-26,4:30 PM,False,Commanders,Cowboys,41,16,22,13,6,6,14,6,2,1,7,13,4,13,1,1,1,4,66,57,11,11,338,247,20,27,156,25,35,187,3,21,4,28,36,182,18,60,5,53,5,45,2,4,0,3,0,1,1,1,2,0,35:56,24:04
2020,12,2020-11-29,1:00 PM,False,Raiders,Falcons,6,43,13,23,11,13,1,5,1,5,3,12,9,19,1,2,1,1,58,72,14,13,243,304,25,39,203,22,39,179,5,37,1,6,14,40,32,125,11,141,6,49,0,2,3,5,4,0,1,1,0,2,25:02,34:58
2020,12,2020-11-29,1:00 PM,False,Chargers,Bills,17,27,24,23,16,8,5,11,3,4,3,16,4,9,4,5,0,0,79,58,12,12,367,332,31,52,291,19,25,160,3,25,3,17,24,76,30,172,5,91,9,85,2,4,2,3,0,2,1,1,0,0,30:04,29:56
2020,12,2020-11-29,1:00 PM,False,Giants,Bengals,19,17,19,11,11,5,8,4,0,2,9,21,3,10,3,3,1,1,80,46,12,12,386,155,22,38,244,17,29,115,0,0,2,21,42,142,15,40,5,51,3,27,1,3,1,1,1,2,0,1,0,1,37:26,22:34
2020,12,2020-11-29,1:00 PM,False,Titans,Colts,45,26,28,27,9,17,16,6,3,4,5,12,5,13,1,1,1,2,68,67,12,12,449,336,13,22,220,24,44,280,1,1,2,15,45,229,21,56,9,63,6,50,4,5,4,4,0,0,0,1,0,0,35:33,24:27
2020,12,2020-11-29,1:00 PM,False,Panthers,Vikings,27,28,21,26,10,18,10,7,1,1,6,14,6,13,1,1,1,1,64,71,9,11,374,387,19,36,267,34,45,291,0,0,2,16,28,107,24,96,7,58,8,52,0,3,3,4,0,3,1,0,4,0,28:47,31:13
2020,12,2020-11-29,1:00 PM,False,Cardinals,Patriots,17,20,23,16,12,4,9,8,2,4,6,14,4,11,0,1,1,1,70,51,9,9,298,179,23,34,160,9,18,69,2,10,3,15,34,138,30,110,6,50,6,42,2,3,2,3,0,0,1,2,0,0,34:08,25:52
2020,12,2020-11-29,1:00 PM,False,Dolphins,Jets,20,3,22,10,14,6,5,4,3,0,8,16,3,13,0,0,0,1,68,53,11,11,345,260,24,39,241,16,27,173,4,16,3,24,25,104,23,87,3,20,6,74,2,3,0,3,2,0,0,2,0,0,32:37,27:23
2020,12,2020-11-29,1:00 PM,False,Browns,Jaguars,27,25,25,22,15,12,10,8,0,2,5,11,5,13,1,2,1,1,64,60,9,9,459,375,19,29,252,20,35,235,2,6,0,0,33,207,25,140,6,47,5,24,3,4,2,3,1,0,0,0,0,0,32:41,27:19
2020,12,2020-11-29,4:05 PM,False,Saints,Broncos,31,3,19,6,4,1,14,5,1,0,7,15,1,10,0,0,0,0,63,43,12,12,292,112,9,16,63,1,9,12,3,15,1,1,44,229,33,100,5,35,2,10,3,3,0,0,0,1,1,2,0,0,35:46,24:14
2020,12,2020-11-29,4:05 PM,False,49ers,Rams,23,20,18,14,10,8,6,5,2,1,3,14,4,13,1,1,0,0,70,61,15,15,345,308,24,35,233,19,31,182,2,19,2,16,33,112,28,126,5,40,3,27,1,1,1,1,2,2,1,2,2,2,34:03,25:57
2020,12,2020-11-29,4:25 PM,False,Chiefs,Buccaneers,27,24,26,20,19,14,5,3,2,3,6,12,3,9,0,0,1,1,72,55,11,11,543,417,37,50,456,27,41,342,2,6,1,3,20,87,13,75,10,82,8,57,0,3,1,2,1,0,0,2,0,0,36:47,23:13
2020,12,2020-11-29,8:20 PM,False,Bears,Packers,25,41,26,28,19,13,6,14,1,1,4,10,6,11,1,1,3,3,65,68,9,9,350,393,26,46,229,21,29,211,3,13,0,0,16,121,39,182,5,45,3,17,3,4,4,5,1,0,2,0,0,2,22:16,37:44
2020,12,2020-11-30,8:15 PM,False,Seahawks,Eagles,23,17,20,18,11,11,4,4,5,3,2,10,8,17,0,2,0,3,63,66,12,11,301,250,22,31,225,26,46,180,2,5,6,41,30,76,14,70,8,83,9,79,2,4,1,3,0,0,0,1,0,0,32:57,27:03
2020,12,2020-12-02,3:40 PM,False,Ravens,Steelers,14,19,10,22,1,16,8,5,1,1,3,13,6,14,1,1,0,2,49,71,12,10,219,334,9,18,90,36,51,266,3,20,0,0,28,129,20,68,7,86,5,40,1,2,1,4,1,1,1,1,0,2,26:21,33:39
2020,13,2020-12-06,1:00 PM,False,Saints,Falcons,21,16,23,21,13,12,9,4,1,5,8,17,5,13,2,3,0,1,75,63,11,12,424,332,27,37,217,19,39,262,2,15,3,11,36,207,21,70,10,79,1,15,3,5,1,4,1,1,0,0,0,0,36:54,23:06
2020,13,2020-12-06,1:00 PM,False,Lions,Bears,34,30,24,26,18,15,5,9,1,2,6,11,4,11,1,2,0,1,66,67,12,11,460,389,27,42,400,26,34,249,2,2,2,18,22,60,31,140,7,45,3,20,3,3,4,4,0,1,1,0,0,0,27:42,32:18
